date,price,market_cap,volume,token,name,tvl_usd,volume_to_marketcap,price_change_%,market_cap_trend,tvl_trend,narrative
2024-06-01,0.021742606811975134,267785119.75027236,4748499.606462559,one,Harmony,2870121,0.01773249988980289,,,,Desconocido
2024-06-02,0.021808572858204856,268287245.32364804,3105341.8768550074,one,Harmony,2927085,0.011574690675693068,0.303395295698361,0.18751063309414562,1.984724685823358,Desconocido
2024-06-03,0.021624669901150664,266174581.64667204,6740671.334065311,one,Harmony,2832820,0.02532424881581321,-0.8432599338337954,-0.7874633303671885,-3.2204394474366183,Desconocido
2024-06-04,0.02203244172968622,270763566.006694,6316662.0972584775,one,Harmony,2929770,0.023329069676613405,1.885678858449813,1.7240505579580567,3.4223847614744285,Desconocido
2024-06-05,0.022940418085667935,282230726.2915312,6750956.490225386,one,Harmony,2433359,0.0239199912034098,4.121088198582723,4.235119389938036,-16.943684999163754,Desconocido
2024-06-06,0.02292072838043188,281632253.592556,5970411.909935843,one,Harmony,2497337,0.021199318734896673,-0.085829757603062,-0.21205086591351563,2.629205144000535,Desconocido
2024-06-07,0.022479894376123417,276481344.869383,4946629.89169643,one,Harmony,2992966,0.017891369466657314,-1.9232984091588246,-1.8289484451681326,19.84630027905725,Desconocido
2024-06-08,0.020002243376881817,246202771.2654966,12912637.794644088,one,Harmony,2173231,0.05244716673282098,-11.021630964036866,-10.951398409245572,-27.388717412760457,Desconocido
2024-06-09,0.018653107060593754,229437326.17079836,6200134.837527388,one,Harmony,2087444,0.02702321780420273,-6.744925010998348,-6.809608603722406,-3.9474404699730514,Desconocido
2024-06-10,0.018774824642658727,231016795.57951185,4656916.387885432,one,Harmony,2195268,0.020158345527230743,0.6525324798146492,0.6884099614801631,5.165360124630891,Desconocido
2024-06-11,0.018208248410380528,224048504.17444444,5862292.942493434,one,Harmony,2177776,0.026165284897099985,-3.017744469319128,-3.0163570521300254,-0.7968047637008313,Desconocido
2024-06-12,0.01764680650032877,217089006.9878815,9024643.902670883,one,Harmony,2136233,0.04157116948429665,-3.0834482120294493,-3.1062457712925595,-1.9075882919088127,Desconocido
2024-06-13,0.018348026431369548,225779974.5134425,7073985.497833509,one,Harmony,2163308,0.03133132383896313,3.9736364255352097,4.003412077906887,1.2674179267898156,Desconocido
2024-06-14,0.01742539574821261,214745299.32927516,4861407.535506343,one,Harmony,2099214,0.022638016062238486,-5.028500948633474,-4.887357795104341,-2.9627773761295217,Desconocido
2024-06-15,0.016717686377236432,205780639.4357343,6583679.448474305,one,Harmony,2403505,0.03199367766825509,-4.061367564916107,-4.17455465686124,14.495473067538622,Desconocido
2024-06-16,0.017023397460396116,209165335.29252467,3433657.891492583,one,Harmony,2450682,0.01641599879201063,1.8286686103643701,1.644807726359221,1.962841766503498,Desconocido
2024-06-17,0.017339477448139143,213297744.26356173,3334814.0373329227,one,Harmony,2455219,0.015634549014321753,1.8567385768814226,1.9756662667156366,0.18513213872710654,Desconocido
2024-06-18,0.015805443456576803,194234533.44545972,7055193.6585494755,one,Harmony,2415190,0.036323065385952834,-8.847060104034288,-8.937371036866903,-1.6303637272275906,Desconocido
2024-06-19,0.014860705228754439,182284520.61502337,11646617.53060082,one,Harmony,2227486,0.06389252083120073,-5.977296558732426,-6.152362619797403,-7.771810913427101,Desconocido
2024-06-20,0.0150964684869685,185536160.75739166,7253695.179410417,one,Harmony,2212288,0.03909585683890159,1.5864876840291142,1.7838268062462692,-0.6822938505561926,Desconocido
2024-06-21,0.015312236772499998,188597479.9534237,6162124.4047277225,one,Harmony,1874792,0.03267341857510254,1.4292633122624077,1.6499852015559702,-15.25551826886915,Desconocido
